# T[MeV]	n[fm^-3]	S [MeV]		Vn [MeV]	Vp [MeV]
3.000000e+00	1.164181e-03	5.153065e+00	4.062554e+00	3.836166e+00
3.000000e+00	1.256119e-03	5.558092e+00	4.382182e+00	4.138071e+00
3.000000e+00	1.355318e-03	5.994790e+00	4.726853e+00	4.463646e+00
3.000000e+00	1.462351e-03	6.465608e+00	5.098515e+00	4.814733e+00
3.000000e+00	1.577836e-03	6.973181e+00	5.499260e+00	5.193314e+00
3.000000e+00	1.702441e-03	7.520341e+00	5.931342e+00	5.601521e+00
3.000000e+00	1.836887e-03	8.110134e+00	6.397185e+00	6.041650e+00
3.000000e+00	1.981950e-03	8.745831e+00	6.899395e+00	6.516170e+00
3.000000e+00	2.138469e-03	9.430946e+00	7.440776e+00	7.027736e+00
3.000000e+00	2.307349e-03	1.016926e+01	8.024339e+00	7.579205e+00
3.000000e+00	2.489566e-03	1.096481e+01	8.653324e+00	8.173645e+00
3.000000e+00	2.686173e-03	1.182196e+01	9.331208e+00	8.814356e+00
3.000000e+00	2.898306e-03	1.274536e+01	1.006173e+01	9.504880e+00
3.000000e+00	3.127192e-03	1.374002e+01	1.084889e+01	1.024902e+01
3.000000e+00	3.374153e-03	1.481128e+01	1.169700e+01	1.105087e+01
3.000000e+00	3.640618e-03	1.596488e+01	1.261066e+01	1.191480e+01
3.000000e+00	3.928126e-03	1.720696e+01	1.359483e+01	1.284552e+01
3.000000e+00	4.238339e-03	1.854407e+01	1.465481e+01	1.384806e+01
3.000000e+00	4.573051e-03	1.998322e+01	1.579625e+01	1.492783e+01
3.000000e+00	4.934195e-03	2.153188e+01	1.702524e+01	1.609059e+01
3.000000e+00	5.323860e-03	2.319804e+01	1.834827e+01	1.734253e+01
3.000000e+00	5.744297e-03	2.499020e+01	1.977225e+01	1.869026e+01
3.000000e+00	6.197938e-03	2.691739e+01	2.130460e+01	2.014085e+01
3.000000e+00	6.687403e-03	2.898923e+01	2.295320e+01	2.170182e+01
3.000000e+00	7.215523e-03	3.121593e+01	2.472646e+01	2.338120e+01
3.000000e+00	7.785349e-03	3.360830e+01	2.663331e+01	2.518757e+01
3.000000e+00	8.400176e-03	3.617777e+01	2.868326e+01	2.713001e+01
3.000000e+00	9.063558e-03	3.893645e+01	3.088639e+01	2.921819e+01
3.000000e+00	9.779328e-03	4.189708e+01	3.325338e+01	3.146239e+01
3.000000e+00	1.055162e-02	4.507306e+01	3.579552e+01	3.387345e+01
3.000000e+00	1.138491e-02	4.847845e+01	3.852474e+01	3.646287e+01
3.000000e+00	1.228400e-02	5.212800e+01	4.145358e+01	3.924276e+01
3.000000e+00	1.325410e-02	5.603705e+01	4.459523e+01	4.222588e+01
3.000000e+00	1.430081e-02	6.022161e+01	4.796352e+01	4.542562e+01
3.000000e+00	1.543017e-02	6.469824e+01	5.157288e+01	4.885600e+01
3.000000e+00	1.664873e-02	6.948405e+01	5.543834e+01	5.253166e+01
3.000000e+00	1.796352e-02	7.459663e+01	5.957546e+01	5.646782e+01
3.000000e+00	1.938214e-02	8.005395e+01	6.400034e+01	6.068023e+01
3.000000e+00	2.091279e-02	8.587431e+01	6.872947e+01	6.518514e+01
3.000000e+00	2.256432e-02	9.207621e+01	7.377973e+01	6.999922e+01
3.000000e+00	2.434628e-02	9.867822e+01	7.916821e+01	7.513943e+01
3.000000e+00	2.626896e-02	1.056988e+02	8.491210e+01	8.062296e+01
3.000000e+00	2.834348e-02	1.131563e+02	9.102857e+01	8.646707e+01
